year,country,gdp_tier,industry,company_size,num_employees,rd_spend_pct_gdp,internet_penetration_pct,digital_maturity_index,ai_adoption_rate,adoption_level,prior_year_adoption_rate,adoption_momentum,rolling_3yr_avg,years_since_2018
2025,India,1,Agriculture,Large,33212,1.15,83.3,38.8,65.98,High,60.66,5.320000000000007,44.67333333333334,7
2018,India,1,Agriculture,Medium,620,1.27,56.2,45.2,2.0,Low,2.0,0.0,2.0,0
2019,India,1,Agriculture,Medium,542,1.47,53.6,47.4,6.5,Low,2.0,4.5,2.0,1
2020,India,1,Agriculture,Medium,995,1.22,60.0,45.7,13.42,Low,6.5,6.92,4.25,2
2021,India,1,Agriculture,Medium,878,1.15,48.5,52.4,21.21,Low,13.42,7.790000000000001,7.3066666666666675,3
2022,India,1,Agriculture,Medium,877,1.33,74.3,48.4,23.48,Low,21.21,2.2699999999999996,13.71,4
2023,India,1,Agriculture,Medium,249,0.95,42.9,40.1,34.45,Medium,23.48,10.970000000000002,19.37,5
2024,India,1,Agriculture,Medium,856,1.26,43.1,44.5,45.83,Medium,34.45,11.379999999999995,26.38,6
2025,India,1,Agriculture,Medium,755,1.45,51.7,28.1,46.16,Medium,45.83,0.3299999999999983,34.586666666666666,7
2018,India,1,Agriculture,Small,65,1.2,53.0,58.8,2.0,Low,2.0,0.0,2.0,0
2019,India,1,Agriculture,Small,18,1.06,61.6,43.4,2.0,Low,2.0,0.0,2.0,1
2020,India,1,Agriculture,Small,6,1.08,52.7,51.2,6.63,Low,2.0,4.63,2.0,2
2021,India,1,Agriculture,Small,53,1.64,64.9,35.8,14.61,Low,6.63,7.9799999999999995,3.543333333333333,3
2022,India,1,Agriculture,Small,51,1.09,47.9,45.8,17.0,Low,14.61,2.3900000000000006,7.746666666666666,4
2023,India,1,Agriculture,Small,27,1.34,52.0,37.8,43.36,Medium,17.0,26.36,12.746666666666664,5
2024,India,1,Agriculture,Small,99,1.2,53.9,43.7,48.94,Medium,43.36,5.579999999999998,24.99,6
2025,India,1,Agriculture,Small,87,1.59,68.0,68.7,53.58,Medium,48.94,4.640000000000001,36.43333333333333,7
2018,India,1,Automotive,Large,17462,1.39,52.9,66.1,32.55,Medium,32.55,0.0,32.55,0
2019,India,1,Automotive,Large,34914,1.22,58.6,43.7,46.62,Medium,32.55,14.07,32.55,1
2020,India,1,Automotive,Large,18900,1.54,51.2,64.5,49.5,Medium,46.62,2.8800000000000026,39.584999999999994,2
2021,India,1,Automotive,Large,14606,0.84,50.6,33.1,59.3,High,49.5,9.799999999999997,42.88999999999999,3
2022,India,1,Automotive,Large,7745,1.21,56.1,50.3,70.77,High,59.3,11.469999999999999,51.806666666666665,4
2023,India,1,Automotive,Large,33875,0.86,66.5,57.2,72.9,High,70.77,2.1300000000000097,59.85666666666666,5
2024,India,1,Automotive,Large,33408,0.92,63.7,39.5,82.95,High,72.9,10.049999999999997,67.65666666666667,6
2025,India,1,Automotive,Large,16042,1.45,66.5,46.1,90.49,High,82.95,7.539999999999992,75.54,7
2018,India,1,Automotive,Medium,728,1.35,64.2,34.9,33.37,Medium,33.37,0.0,33.37,0
2019,India,1,Automotive,Medium,861,1.11,52.1,44.7,38.32,Medium,33.37,4.950000000000003,33.37,1
2020,India,1,Automotive,Medium,116,1.63,77.7,50.6,33.71,Medium,38.32,-4.609999999999999,35.845,2
2021,India,1,Automotive,Medium,640,0.69,53.7,34.0,46.99,Medium,33.71,13.280000000000001,35.13333333333333,3
2022,India,1,Automotive,Medium,877,1.63,61.3,43.2,50.72,Medium,46.99,3.729999999999997,39.67333333333333,4
2023,India,1,Automotive,Medium,610,1.05,57.3,61.2,63.47,High,50.72,12.75,43.80666666666667,5
2024,India,1,Automotive,Medium,814,1.09,54.7,37.1,66.89,High,63.47,3.4200000000000017,53.72666666666667,6
2025,India,1,Automotive,Medium,919,0.69,56.0,61.1,78.18,High,66.89,11.290000000000006,60.35999999999999,7
2018,India,1,Automotive,Small,13,1.43,55.6,54.5,6.97,Low,6.97,0.0,6.97,0
2019,India,1,Automotive,Small,27,1.22,71.2,62.9,29.02,Low,6.97,22.05,6.97,1
2020,India,1,Automotive,Small,53,1.52,61.1,34.5,23.92,Low,29.02,-5.099999999999998,17.995,2
2021,India,1,Automotive,Small,80,1.52,74.7,46.9,32.06,Medium,23.92,8.14,19.97,3
2022,India,1,Automotive,Small,68,1.21,54.3,52.7,48.71,Medium,32.06,16.65,28.333333333333332,4
2023,India,1,Automotive,Small,30,0.87,64.6,59.1,53.46,Medium,48.71,4.75,34.89666666666667,5
2024,India,1,Automotive,Small,56,0.78,62.0,68.7,62.66,High,53.46,9.199999999999996,44.74333333333334,6
2025,India,1,Automotive,Small,34,1.35,66.2,41.2,65.23,High,62.66,2.5700000000000074,54.94333333333333,7
2018,India,1,Education,Large,8057,1.09,57.3,60.1,23.55,Low,23.55,0.0,23.55,0
2019,India,1,Education,Large,49012,0.46,60.7,38.0,33.59,Medium,23.55,10.040000000000003,23.55,1
2020,India,1,Education,Large,33224,1.4,55.7,55.0,48.29,Medium,33.59,14.699999999999996,28.57,2
2021,India,1,Education,Large,38892,1.11,58.5,39.2,49.07,Medium,48.29,0.7800000000000011,35.14333333333334,3
2022,India,1,Education,Large,44468,1.35,30.5,59.0,59.67,High,49.07,10.600000000000001,43.65,4
2023,India,1,Education,Large,35623,0.8,58.9,52.0,64.94,High,59.67,5.269999999999996,52.343333333333334,5
2024,India,1,Education,Large,10880,1.36,54.5,25.3,71.63,High,64.94,6.689999999999998,57.89333333333334,6
2025,India,1,Education,Large,2029,0.54,66.0,28.1,93.07,High,71.63,21.439999999999998,65.41333333333334,7
2018,India,1,Education,Medium,893,1.48,61.7,48.2,10.63,Low,10.63,0.0,10.63,0
2019,India,1,Education,Medium,428,1.49,72.3,57.0,15.21,Low,10.63,4.58,10.63,1
2020,India,1,Education,Medium,541,1.07,59.7,39.5,30.08,Medium,15.21,14.869999999999997,12.920000000000002,2
2021,India,1,Education,Medium,277,1.58,59.2,47.0,38.38,Medium,30.08,8.300000000000004,18.64,3
2022,India,1,Education,Medium,360,0.86,64.7,50.0,38.31,Medium,38.38,-0.07000000000000028,27.89,4
2023,India,1,Education,Medium,816,1.04,67.1,41.9,49.85,Medium,38.31,11.54,35.59,5
2024,India,1,Education,Medium,822,0.75,61.8,62.0,65.36,High,49.85,15.509999999999998,42.18,6
2025,India,1,Education,Medium,394,1.06,60.6,36.6,64.53,High,65.36,-0.8299999999999983,51.17333333333334,7
2018,India,1,Education,Small,71,1.65,47.6,44.2,8.89,Low,8.89,0.0,8.89,0
2019,India,1,Education,Small,70,1.02,67.9,49.1,5.77,Low,8.89,-3.120000000000001,8.89,1
2020,India,1,Education,Small,29,1.33,66.6,45.8,17.24,Low,5.77,11.469999999999999,7.33,2
2021,India,1,Education,Small,80,0.8,60.9,55.9,24.03,Low,17.24,6.790000000000003,10.633333333333333,3
2022,India,1,Education,Small,69,1.31,67.4,36.1,38.05,Medium,24.03,14.019999999999996,15.68,4
2023,India,1,Education,Small,41,1.65,62.9,46.8,40.62,Medium,38.05,2.5700000000000003,26.439999999999998,5
2024,India,1,Education,Small,68,1.27,58.0,28.2,45.36,Medium,40.62,4.740000000000002,34.23333333333333,6
2025,India,1,Education,Small,74,1.52,69.1,53.2,56.07,High,45.36,10.71,41.343333333333334,7
2018,India,1,Financial Services,Large,21674,1.1,55.7,71.1,37.33,Medium,37.33,0.0,37.33,0
2019,India,1,Financial Services,Large,18191,0.58,61.9,43.0,59.8,High,37.33,22.47,37.33,1
2020,India,1,Financial Services,Large,29094,1.38,51.1,49.5,66.84,High,59.8,7.040000000000006,48.565,2
2021,India,1,Financial Services,Large,40501,1.41,70.9,42.2,67.98,High,66.84,1.1400000000000006,54.656666666666666,3
2022,India,1,Financial Services,Large,36874,0.84,64.9,65.0,69.63,High,67.98,1.6499999999999915,64.87333333333333,4
2023,India,1,Financial Services,Large,14672,1.72,52.6,65.4,84.46,High,69.63,14.829999999999998,68.14999999999999,5
2024,India,1,Financial Services,Large,49652,0.81,57.1,56.1,95.25,High,84.46,10.790000000000006,74.02333333333333,6
2025,India,1,Financial Services,Large,10782,1.33,38.0,62.5,97.0,High,95.25,1.75,83.11333333333333,7
2018,India,1,Financial Services,Medium,728,1.84,54.5,50.4,20.46,Low,20.46,0.0,20.46,0
2019,India,1,Financial Services,Medium,964,1.44,69.7,40.8,44.03,Medium,20.46,23.57,20.46,1
2020,India,1,Financial Services,Medium,624,1.34,53.6,52.9,45.36,Medium,44.03,1.3299999999999983,32.245000000000005,2
2021,India,1,Financial Services,Medium,595,1.42,58.1,64.4,46.07,Medium,45.36,0.7100000000000009,36.61666666666667,3
2022,India,1,Financial Services,Medium,394,0.82,56.2,44.4,59.95,High,46.07,13.880000000000003,45.15333333333333,4
2023,India,1,Financial Services,Medium,808,1.08,48.9,63.7,64.64,High,59.95,4.689999999999998,50.46,5
2024,India,1,Financial Services,Medium,737,1.03,68.2,51.0,76.76,High,64.64,12.120000000000005,56.88666666666668,6
2025,India,1,Financial Services,Medium,426,1.19,69.9,71.4,78.84,High,76.76,2.0799999999999983,67.11666666666667,7
2018,India,1,Financial Services,Small,27,1.42,48.2,51.6,14.94,Low,14.94,0.0,14.94,0
2019,India,1,Financial Services,Small,45,1.11,65.0,55.4,7.3,Low,14.94,-7.64,14.94,1
2020,India,1,Financial Services,Small,40,1.02,37.4,64.0,32.71,Medium,7.3,25.41,11.12,2
2021,India,1,Financial Services,Small,54,1.32,78.6,34.5,35.16,Medium,32.71,2.4499999999999957,18.316666666666666,3
2022,India,1,Financial Services,Small,7,1.02,65.2,51.0,42.64,Medium,35.16,7.480000000000004,25.05666666666666,4
2023,India,1,Financial Services,Small,53,1.13,72.2,52.9,59.16,High,42.64,16.519999999999996,36.836666666666666,5
2024,India,1,Financial Services,Small,98,1.12,71.0,29.9,58.13,High,59.16,-1.029999999999994,45.65333333333333,6
2025,India,1,Financial Services,Small,43,1.65,70.1,58.9,63.4,High,58.13,5.269999999999996,53.31,7
2018,India,1,Gaming,Large,34452,0.89,70.2,49.3,50.54,Medium,50.54,0.0,50.54,0
2019,India,1,Gaming,Large,6450,0.89,51.3,44.7,63.57,High,50.54,13.030000000000001,50.54,1
2020,India,1,Gaming,Large,36158,1.22,49.4,50.3,57.07,High,63.57,-6.5,57.055,2
2021,India,1,Gaming,Large,21301,1.16,61.7,50.0,57.66,High,57.07,0.5899999999999963,57.06,3
2022,India,1,Gaming,Large,46500,1.23,46.0,56.9,72.14,High,57.66,14.480000000000004,59.43333333333334,4
2023,India,1,Gaming,Large,28061,0.96,61.4,61.7,91.13,High,72.14,18.989999999999995,62.29,5
2024,India,1,Gaming,Large,4542,1.7,64.1,48.0,87.85,High,91.13,-3.280000000000001,73.64333333333333,6
2025,India,1,Gaming,Large,22140,1.11,57.6,53.8,97.0,High,87.85,9.150000000000006,83.70666666666666,7
2018,India,1,Gaming,Medium,314,1.05,54.4,53.2,34.98,Medium,34.98,0.0,34.98,0
2019,India,1,Gaming,Medium,277,1.44,62.5,82.6,38.04,Medium,34.98,3.0600000000000023,34.98,1
2020,India,1,Gaming,Medium,911,1.52,63.3,52.0,47.18,Medium,38.04,9.14,36.51,2
2021,India,1,Gaming,Medium,105,1.11,69.2,46.6,44.82,Medium,47.18,-2.3599999999999994,40.06666666666666,3
2022,India,1,Gaming,Medium,368,1.35,54.4,49.6,57.84,High,44.82,13.020000000000003,43.34666666666667,4
2023,India,1,Gaming,Medium,913,1.42,68.6,65.9,63.91,High,57.84,6.069999999999993,49.946666666666665,5
2024,India,1,Gaming,Medium,756,0.72,69.9,53.5,79.97,High,63.91,16.060000000000002,55.52333333333333,6
2025,India,1,Gaming,Medium,247,1.31,61.2,63.7,85.11,High,79.97,5.140000000000001,67.24,7
2018,India,1,Gaming,Small,96,1.38,50.3,42.5,16.03,Low,16.03,0.0,16.03,0
2019,India,1,Gaming,Small,69,1.24,54.3,52.0,19.48,Low,16.03,3.4499999999999993,16.03,1
2020,India,1,Gaming,Small,61,0.82,41.2,44.4,28.65,Low,19.48,9.169999999999998,17.755000000000003,2
2021,India,1,Gaming,Small,63,0.56,51.9,40.2,40.2,Medium,28.65,11.550000000000004,21.386666666666667,3
2022,India,1,Gaming,Small,91,1.44,63.2,36.7,46.68,Medium,40.2,6.479999999999997,29.44333333333333,4
2023,India,1,Gaming,Small,88,1.07,63.3,54.6,52.03,Medium,46.68,5.350000000000001,38.51,5
2024,India,1,Gaming,Small,78,1.43,61.4,42.7,62.89,High,52.03,10.86,46.303333333333335,6
2025,India,1,Gaming,Small,42,1.3,55.9,57.2,72.59,High,62.89,9.700000000000003,53.86666666666667,7
2018,India,1,Government,Large,36022,1.53,73.6,31.7,11.89,Low,11.89,0.0,11.89,0
2019,India,1,Government,Large,39399,1.15,65.6,27.9,30.66,Medium,11.89,18.77,11.89,1
2020,India,1,Government,Large,6273,1.29,65.3,39.8,37.5,Medium,30.66,6.84,21.275,2
2021,India,1,Government,Large,31396,1.05,57.4,41.8,33.1,Medium,37.5,-4.399999999999999,26.683333333333334,3
2022,India,1,Government,Large,45741,1.42,65.7,37.3,42.92,Medium,33.1,9.82,33.75333333333333,4
2023,India,1,Government,Large,26552,0.66,62.4,47.3,52.09,Medium,42.92,9.170000000000002,37.84,5
2024,India,1,Government,Large,33035,1.43,67.3,45.1,62.63,High,52.09,10.54,42.70333333333334,6
2025,India,1,Government,Large,29715,1.45,50.0,44.7,77.67,High,62.63,15.04,52.546666666666674,7
2018,India,1,Government,Medium,747,1.43,60.6,55.4,11.65,Low,11.65,0.0,11.65,0
2019,India,1,Government,Medium,335,0.79,56.5,53.4,13.86,Low,11.65,2.209999999999999,11.65,1
2020,India,1,Government,Medium,697,1.32,74.9,47.4,25.75,Low,13.86,11.89,12.754999999999999,2
2021,India,1,Government,Medium,267,1.48,56.2,45.5,22.78,Low,25.75,-2.969999999999999,17.086666666666666,3
2022,India,1,Government,Medium,444,1.23,54.2,55.5,26.09,Low,22.78,3.3099999999999987,20.796666666666667,4
2023,India,1,Government,Medium,295,1.27,71.1,45.8,52.35,Medium,26.09,26.26,24.873333333333335,5
2024,India,1,Government,Medium,973,0.89,60.3,51.7,62.1,High,52.35,9.75,33.74,6
2025,India,1,Government,Medium,489,0.92,61.1,50.3,53.44,Medium,62.1,-8.660000000000004,46.846666666666664,7
2018,India,1,Government,Small,68,1.15,64.4,34.5,2.0,Low,2.0,0.0,2.0,0
2019,India,1,Government,Small,43,0.88,53.7,62.2,2.0,Low,2.0,0.0,2.0,1
2020,India,1,Government,Small,12,1.12,75.0,45.5,10.91,Low,2.0,8.91,2.0,2
2021,India,1,Government,Small,30,0.91,55.6,58.5,14.08,Low,10.91,3.17,4.97,3
2022,India,1,Government,Small,7,1.29,73.1,42.5,29.76,Low,14.08,15.680000000000001,8.996666666666668,4
2023,India,1,Government,Small,80,1.08,57.4,38.9,33.65,Medium,29.76,3.889999999999997,18.25,5
2024,India,1,Government,Small,92,1.32,48.4,27.2,53.13,Medium,33.65,19.480000000000004,25.830000000000002,6
2025,India,1,Government,Small,70,1.32,65.0,35.6,50.54,Medium,53.13,-2.5900000000000034,38.846666666666664,7
2018,India,1,Healthcare,Large,15736,1.35,74.7,48.3,43.16,Medium,43.16,0.0,43.16,0
2019,India,1,Healthcare,Large,43959,0.98,63.2,60.1,50.52,Medium,43.16,7.3600000000000065,43.16,1
2020,India,1,Healthcare,Large,16168,0.94,76.4,55.5,60.91,High,50.52,10.389999999999993,46.84,2
2021,India,1,Healthcare,Large,5430,1.2,60.5,43.8,69.98,High,60.91,9.070000000000007,51.53,3
2022,India,1,Healthcare,Large,45271,1.22,47.3,59.1,68.67,High,69.98,-1.3100000000000023,60.47,4
2023,India,1,Healthcare,Large,30461,0.93,53.8,47.7,87.2,High,68.67,18.53,66.52,5
2024,India,1,Healthcare,Large,34506,1.16,57.1,53.0,89.91,High,87.2,2.7099999999999937,75.28333333333333,6
2025,India,1,Healthcare,Large,41969,1.74,56.7,61.2,97.0,High,89.91,7.090000000000003,81.92666666666666,7
2018,India,1,Healthcare,Medium,982,0.94,39.4,48.5,15.5,Low,15.5,0.0,15.5,0
2019,India,1,Healthcare,Medium,843,1.48,60.7,65.8,33.66,Medium,15.5,18.159999999999997,15.5,1
2020,India,1,Healthcare,Medium,384,0.9,50.8,57.4,46.42,Medium,33.66,12.760000000000005,24.58,2
2021,India,1,Healthcare,Medium,540,1.11,66.2,66.4,39.59,Medium,46.42,-6.829999999999998,31.86,3
2022,India,1,Healthcare,Medium,395,0.88,58.6,52.2,53.9,Medium,39.59,14.309999999999995,39.89,4
2023,India,1,Healthcare,Medium,623,0.98,54.0,36.0,58.13,High,53.9,4.230000000000004,46.63666666666666,5
2024,India,1,Healthcare,Medium,715,1.33,65.2,39.9,73.62,High,58.13,15.490000000000002,50.54,6
2025,India,1,Healthcare,Medium,982,0.87,54.9,43.2,78.15,High,73.62,4.530000000000001,61.88333333333333,7
2018,India,1,Healthcare,Small,67,1.06,72.2,47.7,10.88,Low,10.88,0.0,10.88,0
2019,India,1,Healthcare,Small,20,1.1,54.3,66.5,16.03,Low,10.88,5.15,10.88,1
2020,India,1,Healthcare,Small,68,0.93,49.9,49.5,23.94,Low,16.03,7.91,13.455000000000002,2
2021,India,1,Healthcare,Small,12,1.05,51.3,58.8,41.15,Medium,23.94,17.209999999999997,16.950000000000003,3
2022,India,1,Healthcare,Small,91,1.47,58.8,58.3,49.05,Medium,41.15,7.899999999999999,27.040000000000003,4
2023,India,1,Healthcare,Small,48,0.72,63.6,51.3,54.61,Medium,49.05,5.560000000000002,38.04666666666666,5
2024,India,1,Healthcare,Small,88,1.13,60.5,51.4,54.92,Medium,54.61,0.3100000000000023,48.27,6
2025,India,1,Healthcare,Small,44,0.86,53.8,43.3,63.42,High,54.92,8.5,52.85999999999999,7
2018,India,1,Legal,Large,34125,1.12,64.4,60.5,25.08,Low,25.08,0.0,25.08,0
2019,India,1,Legal,Large,34351,1.11,56.8,30.1,28.2,Low,25.08,3.120000000000001,25.08,1
2020,India,1,Legal,Large,21916,1.29,61.3,62.5,40.2,Medium,28.2,12.000000000000004,26.64,2
2021,India,1,Legal,Large,39597,0.86,62.1,43.7,50.13,Medium,40.2,9.93,31.16,3
2022,India,1,Legal,Large,32926,1.12,55.3,49.7,46.99,Medium,50.13,-3.1400000000000006,39.51,4
2023,India,1,Legal,Large,27474,1.86,68.9,54.1,57.92,High,46.99,10.93,45.77333333333333,5
2024,India,1,Legal,Large,10380,1.5,52.0,48.9,72.95,High,57.92,15.030000000000001,51.68000000000001,6
2025,India,1,Legal,Large,3671,1.57,56.6,46.5,80.02,High,72.95,7.069999999999993,59.28666666666667,7
2018,India,1,Legal,Medium,106,1.32,74.4,46.7,17.71,Low,17.71,0.0,17.71,0
2019,India,1,Legal,Medium,380,1.02,37.8,53.2,18.45,Low,17.71,0.7399999999999984,17.71,1
2020,India,1,Legal,Medium,436,1.09,62.4,59.6,20.13,Low,18.45,1.6799999999999997,18.08,2
2021,India,1,Legal,Medium,486,1.52,41.2,32.8,37.4,Medium,20.13,17.27,18.763333333333332,3
2022,India,1,Legal,Medium,558,1.18,56.2,46.8,34.12,Medium,37.4,-3.280000000000001,25.326666666666664,4
2023,India,1,Legal,Medium,250,1.49,64.1,55.6,49.58,Medium,34.12,15.46,30.549999999999997,5
2024,India,1,Legal,Medium,505,1.0,47.2,37.9,54.86,Medium,49.58,5.280000000000001,40.36666666666667,6
2025,India,1,Legal,Medium,696,1.46,62.8,43.0,62.02,High,54.86,7.160000000000004,46.18666666666667,7
2018,India,1,Legal,Small,86,1.21,70.4,61.1,2.0,Low,2.0,0.0,2.0,0
2019,India,1,Legal,Small,46,1.48,57.0,58.0,11.36,Low,2.0,9.36,2.0,1
2020,India,1,Legal,Small,62,1.25,57.1,59.5,16.69,Low,11.36,5.330000000000002,6.68,2
2021,India,1,Legal,Small,37,0.95,56.9,50.7,19.41,Low,16.69,2.719999999999999,10.016666666666667,3
2022,India,1,Legal,Small,80,1.34,72.8,49.0,29.62,Low,19.41,10.21,15.82,4
2023,India,1,Legal,Small,27,1.09,61.6,48.8,36.3,Medium,29.62,6.679999999999996,21.906666666666666,5
2024,India,1,Legal,Small,89,0.8,53.8,40.3,46.75,Medium,36.3,10.450000000000003,28.44333333333333,6
2025,India,1,Legal,Small,56,1.59,51.1,64.8,56.36,High,46.75,9.61,37.556666666666665,7
2018,India,1,Manufacturing,Large,43058,1.04,55.6,58.8,41.69,Medium,41.69,0.0,41.69,0
2019,India,1,Manufacturing,Large,39419,1.05,58.4,60.7,45.43,Medium,41.69,3.740000000000002,41.69,1
2020,India,1,Manufacturing,Large,33548,1.51,74.5,59.6,52.63,Medium,45.43,7.200000000000003,43.56,2
2021,India,1,Manufacturing,Large,6961,0.95,61.2,49.6,67.32,High,52.63,14.68999999999999,46.583333333333336,3
2022,India,1,Manufacturing,Large,10221,1.59,61.2,42.0,61.25,High,67.32,-6.069999999999993,55.126666666666665,4
2023,India,1,Manufacturing,Large,12169,1.53,57.4,64.9,72.41,High,61.25,11.159999999999997,60.4,5
2024,India,1,Manufacturing,Large,15033,1.09,62.9,42.3,75.96,High,72.41,3.549999999999997,66.99333333333333,6
2025,India,1,Manufacturing,Large,9354,0.98,55.4,31.9,83.34,High,75.96,7.38000000000001,69.87333333333333,7
2018,India,1,Manufacturing,Medium,101,1.53,75.5,44.6,15.83,Low,15.83,0.0,15.83,0
2019,India,1,Manufacturing,Medium,327,1.12,58.2,57.4,14.65,Low,15.83,-1.1799999999999997,15.83,1
2020,India,1,Manufacturing,Medium,441,1.28,67.2,36.0,30.71,Medium,14.65,16.060000000000002,15.24,2
2021,India,1,Manufacturing,Medium,204,1.24,74.7,50.8,38.15,Medium,30.71,7.439999999999998,20.396666666666665,3
2022,India,1,Manufacturing,Medium,473,1.33,62.1,45.2,49.99,Medium,38.15,11.840000000000003,27.83666666666667,4
2023,India,1,Manufacturing,Medium,742,1.18,56.6,45.5,65.45,High,49.99,15.46,39.61666666666667,5
2024,India,1,Manufacturing,Medium,500,1.04,69.7,56.6,63.32,High,65.45,-2.1300000000000026,51.19666666666668,6
2025,India,1,Manufacturing,Medium,515,2.34,63.7,51.8,74.91,High,63.32,11.589999999999996,59.58666666666667,7
2018,India,1,Manufacturing,Small,70,1.4,52.6,50.7,14.05,Low,14.05,0.0,14.05,0
2019,India,1,Manufacturing,Small,75,0.81,65.5,60.6,22.21,Low,14.05,8.16,14.05,1
2020,India,1,Manufacturing,Small,60,1.28,74.3,54.3,16.6,Low,22.21,-5.609999999999999,18.130000000000003,2
2021,India,1,Manufacturing,Small,29,1.62,51.5,65.5,28.59,Low,16.6,11.989999999999998,17.62,3
2022,India,1,Manufacturing,Small,78,0.81,67.4,53.9,34.55,Medium,28.59,5.959999999999997,22.46666666666667,4
2023,India,1,Manufacturing,Small,34,1.62,75.3,50.8,44.1,Medium,34.55,9.550000000000004,26.58,5
2024,India,1,Manufacturing,Small,38,1.87,68.5,31.2,65.15,High,44.1,21.050000000000004,35.74666666666667,6
2025,India,1,Manufacturing,Small,66,0.98,68.4,39.8,61.78,High,65.15,-3.3700000000000045,47.93333333333334,7
2018,India,1,Media & Entertainment,Large,33291,0.93,69.7,68.5,39.88,Medium,39.88,0.0,39.88,0
2019,India,1,Media & Entertainment,Large,44883,1.24,55.1,38.9,44.82,Medium,39.88,4.939999999999998,39.88,1
2020,India,1,Media & Entertainment,Large,49577,1.33,52.4,42.9,61.08,High,44.82,16.259999999999998,42.35,2
2021,India,1,Media & Entertainment,Large,17173,1.35,66.4,63.1,57.16,High,61.08,-3.9200000000000017,48.593333333333334,3
2022,India,1,Media & Entertainment,Large,7078,1.27,67.4,54.6,72.17,High,57.16,15.010000000000005,54.35333333333333,4
2023,India,1,Media & Entertainment,Large,34675,1.73,61.2,57.3,77.9,High,72.17,5.730000000000004,63.47,5
2024,India,1,Media & Entertainment,Large,5344,1.36,62.9,53.9,88.53,High,77.9,10.629999999999995,69.07666666666667,6
2025,India,1,Media & Entertainment,Large,2794,1.09,68.8,47.4,97.0,High,88.53,8.469999999999999,79.53333333333333,7
2018,India,1,Media & Entertainment,Medium,244,1.08,64.4,53.7,21.44,Low,21.44,0.0,21.44,0
2019,India,1,Media & Entertainment,Medium,366,1.91,44.1,54.6,22.25,Low,21.44,0.8099999999999987,21.44,1
2020,India,1,Media & Entertainment,Medium,243,1.65,69.0,51.3,37.2,Medium,22.25,14.950000000000003,21.845,2
2021,India,1,Media & Entertainment,Medium,430,0.97,70.2,53.6,45.1,Medium,37.2,7.899999999999999,26.963333333333335,3
2022,India,1,Media & Entertainment,Medium,622,0.88,68.3,62.2,55.01,High,45.1,9.909999999999997,34.85,4
2023,India,1,Media & Entertainment,Medium,572,1.08,60.0,59.2,50.34,Medium,55.01,-4.669999999999995,45.77,5
2024,India,1,Media & Entertainment,Medium,113,0.86,56.1,71.7,73.12,High,50.34,22.78,50.15,6
2025,India,1,Media & Entertainment,Medium,185,1.53,59.5,66.1,71.91,High,73.12,-1.210000000000008,59.49000000000001,7
