country,industry,company_size,year,predicted_adoption_rate
Sweden,Healthcare,Small,2030,91.47
Sweden,Legal,Large,2030,93.22
Sweden,Legal,Medium,2030,91.72
Sweden,Legal,Small,2030,62.15
Sweden,Manufacturing,Large,2030,97.04
Sweden,Manufacturing,Medium,2030,90.86
Sweden,Manufacturing,Small,2030,96.97
Sweden,Media & Entertainment,Large,2030,96.99
Sweden,Media & Entertainment,Medium,2030,96.31
Sweden,Media & Entertainment,Small,2030,85.71
Sweden,Retail,Large,2030,96.99
Sweden,Retail,Medium,2030,91.52
Sweden,Retail,Small,2030,91.68
Sweden,Technology,Large,2030,96.87
Sweden,Technology,Medium,2030,96.87
Sweden,Technology,Small,2030,96.26
United Kingdom,Agriculture,Large,2030,97.03
United Kingdom,Agriculture,Medium,2030,97.39
United Kingdom,Agriculture,Small,2030,97.36
United Kingdom,Automotive,Large,2030,96.96
United Kingdom,Automotive,Medium,2030,93.56
United Kingdom,Automotive,Small,2030,93.57
United Kingdom,Education,Large,2030,90.36
United Kingdom,Education,Medium,2030,96.63
United Kingdom,Education,Small,2030,90.45
United Kingdom,Financial Services,Large,2030,97.07
United Kingdom,Financial Services,Medium,2030,93.22
United Kingdom,Financial Services,Small,2030,96.21
United Kingdom,Gaming,Large,2030,96.94
United Kingdom,Gaming,Medium,2030,97.0
United Kingdom,Gaming,Small,2030,96.31
United Kingdom,Government,Large,2030,90.86
United Kingdom,Government,Medium,2030,96.97
United Kingdom,Government,Small,2030,96.82
United Kingdom,Healthcare,Large,2030,96.93
United Kingdom,Healthcare,Medium,2030,90.72
United Kingdom,Healthcare,Small,2030,96.96
United Kingdom,Legal,Large,2030,88.86
United Kingdom,Legal,Medium,2030,97.1
United Kingdom,Legal,Small,2030,94.91
United Kingdom,Manufacturing,Large,2030,96.82
United Kingdom,Manufacturing,Medium,2030,97.01
United Kingdom,Manufacturing,Small,2030,97.02
United Kingdom,Media & Entertainment,Large,2030,96.97
United Kingdom,Media & Entertainment,Medium,2030,90.87
United Kingdom,Media & Entertainment,Small,2030,93.4
United Kingdom,Retail,Large,2030,96.97
United Kingdom,Retail,Medium,2030,90.93
United Kingdom,Retail,Small,2030,96.88
United Kingdom,Technology,Large,2030,97.16
United Kingdom,Technology,Medium,2030,88.2
United Kingdom,Technology,Small,2030,97.39
United States,Agriculture,Large,2030,91.54
United States,Agriculture,Medium,2030,93.7
United States,Agriculture,Small,2030,81.31
United States,Automotive,Large,2030,96.97
United States,Automotive,Medium,2030,93.51
United States,Automotive,Small,2030,90.85
United States,Education,Large,2030,88.43
United States,Education,Medium,2030,96.85
United States,Education,Small,2030,96.44
United States,Financial Services,Large,2030,96.92
United States,Financial Services,Medium,2030,93.2
United States,Financial Services,Small,2030,72.14
United States,Gaming,Large,2030,96.92
United States,Gaming,Medium,2030,93.29
United States,Gaming,Small,2030,91.52
United States,Government,Large,2030,90.77
United States,Government,Medium,2030,62.41
United States,Government,Small,2030,30.48
United States,Healthcare,Large,2030,96.95
United States,Healthcare,Medium,2030,90.72
United States,Healthcare,Small,2030,88.66
United States,Legal,Large,2030,93.31
United States,Legal,Medium,2030,90.92
United States,Legal,Small,2030,34.58
United States,Manufacturing,Large,2030,96.97
United States,Manufacturing,Medium,2030,93.07
United States,Manufacturing,Small,2030,96.34
United States,Media & Entertainment,Large,2030,97.01
United States,Media & Entertainment,Medium,2030,96.96
United States,Media & Entertainment,Small,2030,91.72
United States,Retail,Large,2030,96.96
United States,Retail,Medium,2030,90.83
United States,Retail,Small,2030,93.51
United States,Technology,Large,2030,93.49
United States,Technology,Medium,2030,96.95
United States,Technology,Small,2030,97.37
